t(s),Temperature(K),Pressure(Pa),Density(kg/m3),U(J/kg)
5.500000e-14,9.000000e+02,9.119252e+04,2.075446e-01,-6.780114e+05
5.950000e-14,9.000000e+02,9.119252e+04,2.075446e-01,-6.780113e+05
6.400000e-14,9.000000e+02,9.119252e+04,2.075446e-01,-6.780113e+05
6.850000e-14,9.000000e+02,9.119252e+04,2.075446e-01,-6.780113e+05
7.300000e-14,9.000000e+02,9.119252e+04,2.075446e-01,-6.780113e+05
7.750000e-14,9.000000e+02,9.119252e+04,2.075446e-01,-6.780112e+05
8.200000e-14,9.000000e+02,9.119253e+04,2.075446e-01,-6.780112e+05
8.650000e-14,9.000000e+02,9.119253e+04,2.075446e-01,-6.780112e+05
9.100000e-14,9.000000e+02,9.119253e+04,2.075446e-01,-6.780112e+05
9.550000e-14,9.000000e+02,9.119253e+04,2.075446e-01,-6.780112e+05
1.000000e-13,9.000000e+02,9.119253e+04,2.075446e-01,-6.780111e+05
1.450000e-13,9.000000e+02,9.119255e+04,2.075446e-01,-6.780109e+05
1.900000e-13,9.000000e+02,9.119257e+04,2.075447e-01,-6.780107e+05
2.350000e-13,9.000000e+02,9.119258e+04,2.075447e-01,-6.780105e+05
2.800000e-13,9.000000e+02,9.119260e+04,2.075447e-01,-6.780103e+05
3.250000e-13,9.000000e+02,9.119262e+04,2.075447e-01,-6.780100e+05
3.700000e-13,9.000000e+02,9.119263e+04,2.075448e-01,-6.780098e+05
4.150000e-13,9.000000e+02,9.119265e+04,2.075448e-01,-6.780096e+05
4.600000e-13,9.000000e+02,9.119267e+04,2.075448e-01,-6.780094e+05
5.050000e-13,9.000000e+02,9.119268e+04,2.075448e-01,-6.780092e+05
5.500000e-13,9.000000e+02,9.119270e+04,2.075449e-01,-6.780089e+05
5.950000e-13,9.000000e+02,9.119272e+04,2.075449e-01,-6.780087e+05
6.400000e-13,9.000000e+02,9.119273e+04,2.075449e-01,-6.780085e+05
6.850000e-13,9.000000e+02,9.119275e+04,2.075449e-01,-6.780083e+05
7.300000e-13,9.000000e+02,9.119277e+04,2.075450e-01,-6.780081e+05
7.750000e-13,9.000000e+02,9.119278e+04,2.075450e-01,-6.780079e+05
8.200000e-13,9.000000e+02,9.119280e+04,2.075450e-01,-6.780076e+05
8.650000e-13,9.000000e+02,9.119282e+04,2.075450e-01,-6.780074e+05
9.100000e-13,9.000000e+02,9.119283e+04,2.075451e-01,-6.780072e+05
9.550000e-13,9.000000e+02,9.119285e+04,2.075451e-01,-6.780070e+05
1.000000e-12,9.000000e+02,9.119287e+04,2.075451e-01,-6.780068e+05
1.450000e-12,9.000000e+02,9.119303e+04,2.075454e-01,-6.780046e+05
1.900000e-12,9.000000e+02,9.119320e+04,2.075456e-01,-6.780025e+05
2.350000e-12,9.000000e+02,9.119336e+04,2.075458e-01,-6.780003e+05
2.800000e-12,9.000000e+02,9.119352e+04,2.075461e-01,-6.779982e+05
3.250000e-12,9.000000e+02,9.119369e+04,2.075463e-01,-6.779961e+05
3.700000e-12,9.000000e+02,9.119385e+04,2.075466e-01,-6.779940e+05
4.150000e-12,9.000000e+02,9.119401e+04,2.075468e-01,-6.779919e+05
4.600000e-12,9.000000e+02,9.119418e+04,2.075470e-01,-6.779899e+05
5.050000e-12,9.000000e+02,9.119434e+04,2.075472e-01,-6.779878e+05
5.500000e-12,9.000000e+02,9.119450e+04,2.075475e-01,-6.779858e+05
5.950000e-12,9.000000e+02,9.119466e+04,2.075477e-01,-6.779837e+05
6.400000e-12,9.000000e+02,9.119482e+04,2.075479e-01,-6.779817e+05
6.850000e-12,9.000000e+02,9.119498e+04,2.075481e-01,-6.779797e+05
7.300000e-12,9.000000e+02,9.119514e+04,2.075484e-01,-6.779777e+05
7.750000e-12,9.000000e+02,9.119530e+04,2.075486e-01,-6.779757e+05
8.200000e-12,9.000000e+02,9.119546e+04,2.075488e-01,-6.779738e+05
8.650000e-12,9.000000e+02,9.119561e+04,2.075490e-01,-6.779718e+05
9.100000e-12,9.000000e+02,9.119577e+04,2.075492e-01,-6.779698e+05
9.550000e-12,9.000000e+02,9.119593e+04,2.075494e-01,-6.779679e+05
1.000000e-11,9.000000e+02,9.119609e+04,2.075496e-01,-6.779660e+05
1.450000e-11,9.000000e+02,9.119763e+04,2.075516e-01,-6.779473e+05
1.900000e-11,9.000000e+02,9.119914e+04,2.075533e-01,-6.779295e+05
2.350000e-11,9.000000e+02,9.120060e+04,2.075550e-01,-6.779126e+05
2.800000e-11,9.000000e+02,9.120204e+04,2.075565e-01,-6.778964e+05
3.250000e-11,9.000000e+02,9.120345e+04,2.075579e-01,-6.778809e+05
3.700000e-11,9.000000e+02,9.120482e+04,2.075592e-01,-6.778660e+05
4.150000e-11,9.000000e+02,9.120617e+04,2.075604e-01,-6.778517e+05
4.600000e-11,9.000000e+02,9.120750e+04,2.075615e-01,-6.778378e+05
5.050000e-11,9.000000e+02,9.120880e+04,2.075626e-01,-6.778244e+05
5.500000e-11,9.000000e+02,9.121008e+04,2.075636e-01,-6.778113e+05
5.950000e-11,9.000000e+02,9.121134e+04,2.075646e-01,-6.777986e+05
6.400000e-11,9.000000e+02,9.121257e+04,2.075655e-01,-6.777863e+05
6.850000e-11,9.000000e+02,9.121379e+04,2.075663e-01,-6.777743e+05
7.300000e-11,9.000000e+02,9.121499e+04,2.075672e-01,-6.777625e+05
7.750000e-11,9.000000e+02,9.121618e+04,2.075679e-01,-6.777510e+05
8.200000e-11,9.000000e+02,9.121734e+04,2.075687e-01,-6.777397e+05
8.650000e-11,9.000000e+02,9.121849e+04,2.075694e-01,-6.777287e+05
9.100000e-11,9.000000e+02,9.121963e+04,2.075702e-01,-6.777178e+05
9.550000e-11,9.000000e+02,9.122075e+04,2.075709e-01,-6.777072e+05
1.000000e-10,9.000000e+02,9.122185e+04,2.075715e-01,-6.776967e+05
1.450000e-10,9.000000e+02,9.123220e+04,2.075775e-01,-6.776001e+05
1.900000e-10,9.000000e+02,9.124144e+04,2.075825e-01,-6.775148e+05
2.350000e-10,9.000000e+02,9.124977e+04,2.075870e-01,-6.774381e+05
2.800000e-10,9.000000e+02,9.125732e+04,2.075911e-01,-6.773686e+05
3.250000e-10,9.000000e+02,9.126420e+04,2.075948e-01,-6.773053e+05
3.700000e-10,9.000000e+02,9.127051e+04,2.075981e-01,-6.772473e+05
4.150000e-10,9.000000e+02,9.127630e+04,2.076012e-01,-6.771940e+05
4.600000e-10,9.000000e+02,9.128164e+04,2.076041e-01,-6.771448e+05
5.050000e-10,9.000000e+02,9.128659e+04,2.076067e-01,-6.770992e+05
5.500000e-10,9.000000e+02,9.129117e+04,2.076092e-01,-6.770570e+05
5.950000e-10,9.000000e+02,9.129544e+04,2.076114e-01,-6.770176e+05
6.400000e-10,9.000000e+02,9.129943e+04,2.076135e-01,-6.769808e+05
6.850000e-10,9.000000e+02,9.130315e+04,2.076155e-01,-6.769465e+05
7.300000e-10,9.000000e+02,9.130664e+04,2.076173e-01,-6.769142e+05
7.750000e-10,9.000000e+02,9.130992e+04,2.076191e-01,-6.768839e+05
8.200000e-10,9.000000e+02,9.131300e+04,2.076207e-01,-6.768554e+05
8.650000e-10,9.000000e+02,9.131591e+04,2.076222e-01,-6.768285e+05
9.100000e-10,9.000000e+02,9.131865e+04,2.076236e-01,-6.768031e+05
9.550000e-10,9.000000e+02,9.132125e+04,2.076250e-01,-6.767791e+05
1.000000e-09,9.000000e+02,9.132370e+04,2.076263e-01,-6.767563e+05
1.450000e-09,9.000000e+02,9.134256e+04,2.076359e-01,-6.765807e+05
1.900000e-09,9.000000e+02,9.135475e+04,2.076420e-01,-6.764660e+05
2.350000e-09,9.000000e+02,9.136319e+04,2.076460e-01,-6.763855e+05
2.800000e-09,9.000000e+02,9.136930e+04,2.076486e-01,-6.763264e+05
3.250000e-09,9.000000e+02,9.137385e+04,2.076505e-01,-6.762813e+05
3.700000e-09,9.000000e+02,9.137731e+04,2.076517e-01,-6.762462e+05
4.150000e-09,9.000000e+02,9.137999e+04,2.076525e-01,-6.762182e+05
4.600000e-09,9.000000e+02,9.138209e+04,2.076530e-01,-6.761956e+05
5.050000e-09,9.000000e+02,9.138373e+04,2.076532e-01,-6.761770e+05
5.500000e-09,9.000000e+02,9.138503e+04,2.076533e-01,-6.761617e+05
5.950000e-09,9.000000e+02,9.138605e+04,2.076532e-01,-6.761488e+05
6.400000e-09,9.000000e+02,9.138684e+04,2.076529e-01,-6.761380e+05
6.850000e-09,9.000000e+02,9.138745e+04,2.076526e-01,-6.761289e+05
7.300000e-09,9.000000e+02,9.138791e+04,2.076522e-01,-6.761211e+05
7.750000e-09,9.000000e+02,9.138825e+04,2.076517e-01,-6.761144e+05
8.200000e-09,9.000000e+02,9.138849e+04,2.076511e-01,-6.761087e+05
8.650000e-09,9.000000e+02,9.138864e+04,2.076505e-01,-6.761038e+05
9.100000e-09,9.000000e+02,9.138872e+04,2.076499e-01,-6.760995e+05
9.550000e-09,9.000000e+02,9.138873e+04,2.076492e-01,-6.760958e+05
1.000000e-08,9.000000e+02,9.138869e+04,2.076485e-01,-6.760926e+05
1.450000e-08,9.000000e+02,9.138668e+04,2.076408e-01,-6.760755e+05
1.900000e-08,9.000000e+02,9.138349e+04,2.076324e-01,-6.760698e+05
2.350000e-08,9.000000e+02,9.138005e+04,2.076241e-01,-6.760670e+05
2.800000e-08,9.000000e+02,9.137659e+04,2.076158e-01,-6.760650e+05
3.250000e-08,9.000000e+02,9.137316e+04,2.076077e-01,-6.760633e+05
3.700000e-08,9.000000e+02,9.136977e+04,2.075998e-01,-6.760618e+05
4.150000e-08,9.000000e+02,9.136644e+04,2.075919e-01,-6.760605e+05
4.600000e-08,9.000000e+02,9.136316e+04,2.075842e-01,-6.760592e+05
5.050000e-08,9.000000e+02,9.135994e+04,2.075767e-01,-6.760581e+05
5.500000e-08,9.000000e+02,9.135677e+04,2.075693e-01,-6.760571e+05
5.950000e-08,9.000000e+02,9.135365e+04,2.075620e-01,-6.760561e+05
6.400000e-08,9.000000e+02,9.135058e+04,2.075549e-01,-6.760553e+05
6.850000e-08,9.000000e+02,9.134756e+04,2.075479e-01,-6.760545e+05
7.300000e-08,9.000000e+02,9.134460e+04,2.075410e-01,-6.760538e+05
7.750000e-08,9.000000e+02,9.134169e+04,2.075343e-01,-6.760531e+05
8.200000e-08,9.000000e+02,9.133883e+04,2.075277e-01,-6.760525e+05
8.650000e-08,9.000000e+02,9.133602e+04,2.075212e-01,-6.760519e+05
9.100000e-08,9.000000e+02,9.133326e+04,2.075148e-01,-6.760514e+05
9.550000e-08,9.000000e+02,9.133055e+04,2.075086e-01,-6.760510e+05
1.000000e-07,9.000000e+02,9.132789e+04,2.075025e-01,-6.760505e+05
1.450000e-07,9.000000e+02,9.130383e+04,2.074473e-01,-6.760478e+05
1.900000e-07,9.000000e+02,9.128393e+04,2.074019e-01,-6.760467e+05
2.350000e-07,9.000000e+02,9.126755e+04,2.073645e-01,-6.760462e+05
2.800000e-07,9.000000e+02,9.125409e+04,2.073339e-01,-6.760460e+05
3.250000e-07,9.000000e+02,9.124303e+04,2.073088e-01,-6.760458e+05
3.700000e-07,9.000000e+02,9.123396e+04,2.072881e-01,-6.760458e+05
4.150000e-07,9.000000e+02,9.122651e+04,2.072712e-01,-6.760458e+05
4.600000e-07,9.000000e+02,9.122040e+04,2.072573e-01,-6.760457e+05
5.050000e-07,9.000000e+02,9.121539e+04,2.072459e-01,-6.760457e+05
5.500000e-07,9.000000e+02,9.121128e+04,2.072366e-01,-6.760457e+05
5.950000e-07,9.000000e+02,9.120791e+04,2.072289e-01,-6.760457e+05
6.400000e-07,9.000000e+02,9.120514e+04,2.072226e-01,-6.760456e+05
6.850000e-07,9.000000e+02,9.120287e+04,2.072175e-01,-6.760456e+05
7.300000e-07,9.000000e+02,9.120101e+04,2.072132e-01,-6.760456e+05
7.750000e-07,9.000000e+02,9.119948e+04,2.072098e-01,-6.760456e+05
8.200000e-07,9.000000e+02,9.119823e+04,2.072069e-01,-6.760456e+05
8.650000e-07,9.000000e+02,9.119720e+04,2.072046e-01,-6.760456e+05
9.100000e-07,9.000000e+02,9.119635e+04,2.072027e-01,-6.760456e+05
9.550000e-07,9.000000e+02,9.119566e+04,2.072011e-01,-6.760455e+05
1.000000e-06,9.000000e+02,9.119509e+04,2.071998e-01,-6.760455e+05
1.450000e-06,9.000000e+02,9.119286e+04,2.071947e-01,-6.760454e+05
1.900000e-06,9.000000e+02,9.119255e+04,2.071939e-01,-6.760453e+05
2.350000e-06,9.000000e+02,9.119251e+04,2.071938e-01,-6.760451e+05
2.800000e-06,9.000000e+02,9.119250e+04,2.071938e-01,-6.760450e+05
3.250000e-06,9.000000e+02,9.119250e+04,2.071937e-01,-6.760448e+05
3.700000e-06,9.000000e+02,9.119250e+04,2.071937e-01,-6.760447e+05
4.150000e-06,9.000000e+02,9.119250e+04,2.071937e-01,-6.760446e+05
4.600000e-06,9.000000e+02,9.119250e+04,2.071936e-01,-6.760444e+05
5.050000e-06,9.000000e+02,9.119250e+04,2.071936e-01,-6.760443e+05
5.500000e-06,9.000000e+02,9.119250e+04,2.071936e-01,-6.760442e+05
5.950000e-06,9.000000e+02,9.119250e+04,2.071936e-01,-6.760440e+05
6.400000e-06,9.000000e+02,9.119250e+04,2.071935e-01,-6.760439e+05
6.850000e-06,9.000000e+02,9.119250e+04,2.071935e-01,-6.760438e+05
7.300000e-06,9.000000e+02,9.119250e+04,2.071935e-01,-6.760436e+05
7.750000e-06,9.000000e+02,9.119250e+04,2.071934e-01,-6.760435e+05
8.200000e-06,9.000000e+02,9.119250e+04,2.071934e-01,-6.760433e+05
8.650000e-06,9.000000e+02,9.119250e+04,2.071934e-01,-6.760432e+05
9.100000e-06,9.000000e+02,9.119250e+04,2.071933e-01,-6.760431e+05
9.550000e-06,9.000000e+02,9.119250e+04,2.071933e-01,-6.760429e+05
1.000000e-05,9.000000e+02,9.119250e+04,2.071933e-01,-6.760428e+05
1.450000e-05,9.000000e+02,9.119250e+04,2.071930e-01,-6.760414e+05
1.900000e-05,9.000000e+02,9.119250e+04,2.071926e-01,-6.760401e+05
2.350000e-05,9.000000e+02,9.119250e+04,2.071923e-01,-6.760387e+05
2.800000e-05,9.000000e+02,9.119250e+04,2.071920e-01,-6.760374e+05
3.250000e-05,9.000000e+02,9.119250e+04,2.071917e-01,-6.760360e+05
3.700000e-05,9.000000e+02,9.119250e+04,2.071914e-01,-6.760346e+05
4.150000e-05,9.000000e+02,9.119250e+04,2.071911e-01,-6.760333e+05
4.600000e-05,9.000000e+02,9.119250e+04,2.071908e-01,-6.760319e+05
5.050000e-05,9.000000e+02,9.119250e+04,2.071905e-01,-6.760306e+05
5.500000e-05,9.000000e+02,9.119250e+04,2.071901e-01,-6.760292e+05
5.950000e-05,9.000000e+02,9.119250e+04,2.071898e-01,-6.760278e+05
6.400000e-05,9.000000e+02,9.119250e+04,2.071895e-01,-6.760265e+05
6.850000e-05,9.000000e+02,9.119250e+04,2.071892e-01,-6.760251e+05
7.300000e-05,9.000000e+02,9.119250e+04,2.071889e-01,-6.760237e+05
7.750000e-05,9.000000e+02,9.119250e+04,2.071886e-01,-6.760224e+05
8.200000e-05,9.000000e+02,9.119250e+04,2.071883e-01,-6.760210e+05
8.650000e-05,9.000000e+02,9.119250e+04,2.071880e-01,-6.760197e+05
9.100000e-05,9.000000e+02,9.119250e+04,2.071876e-01,-6.760183e+05
9.550000e-05,9.000000e+02,9.119250e+04,2.071873e-01,-6.760169e+05
1.000000e-04,9.000000e+02,9.119250e+04,2.071870e-01,-6.760156e+05
1.450000e-04,9.000000e+02,9.119250e+04,2.071839e-01,-6.760019e+05
1.900000e-04,9.000000e+02,9.119250e+04,2.071808e-01,-6.759883e+05
2.350000e-04,9.000000e+02,9.119250e+04,2.071777e-01,-6.759746e+05
2.800000e-04,9.000000e+02,9.119250e+04,2.071746e-01,-6.759610e+05
3.250000e-04,9.000000e+02,9.119250e+04,2.071715e-01,-6.759473e+05
3.700000e-04,9.000000e+02,9.119250e+04,2.071684e-01,-6.759336e+05
4.150000e-04,9.000000e+02,9.119250e+04,2.071653e-01,-6.759199e+05
4.600000e-04,9.000000e+02,9.119250e+04,2.071622e-01,-6.759062e+05
5.050000e-04,9.000000e+02,9.119250e+04,2.071591e-01,-6.758925e+05
5.500000e-04,9.000000e+02,9.119250e+04,2.071560e-01,-6.758788e+05
5.950000e-04,9.000000e+02,9.119250e+04,2.071529e-01,-6.758650e+05
6.400000e-04,9.000000e+02,9.119250e+04,2.071498e-01,-6.758513e+05
6.850000e-04,9.000000e+02,9.119250e+04,2.071467e-01,-6.758375e+05
7.300000e-04,9.000000e+02,9.119250e+04,2.071436e-01,-6.758238e+05
7.750000e-04,9.000000e+02,9.119250e+04,2.071406e-01,-6.758100e+05
8.200000e-04,9.000000e+02,9.119250e+04,2.071375e-01,-6.757962e+05
8.650000e-04,9.000000e+02,9.119250e+04,2.071344e-01,-6.757824e+05
9.100000e-04,9.000000e+02,9.119250e+04,2.071314e-01,-6.757686e+05
9.550000e-04,9.000000e+02,9.119250e+04,2.071283e-01,-6.757548e+05
1.000000e-03,9.000000e+02,9.119250e+04,2.071252e-01,-6.757410e+05
1.450000e-03,9.000000e+02,9.119250e+04,2.070947e-01,-6.756021e+05
1.900000e-03,9.000000e+02,9.119250e+04,2.070645e-01,-6.754623e+05
2.350000e-03,9.000000e+02,9.119250e+04,2.070346e-01,-6.753215e+05
2.800000e-03,9.000000e+02,9.119250e+04,2.070050e-01,-6.751798e+05
3.250000e-03,9.000000e+02,9.119250e+04,2.069756e-01,-6.750371e+05
3.700000e-03,9.000000e+02,9.119250e+04,2.069465e-01,-6.748935e+05
4.150000e-03,9.000000e+02,9.119250e+04,2.069176e-01,-6.747491e+05
4.600000e-03,9.000000e+02,9.119250e+04,2.068890e-01,-6.746037e+05
5.050000e-03,9.000000e+02,9.119250e+04,2.068607e-01,-6.744575e+05
5.500000e-03,9.000000e+02,9.119250e+04,2.068326e-01,-6.743105e+05
5.950000e-03,9.000000e+02,9.119250e+04,2.068048e-01,-6.741626e+05
6.400000e-03,9.000000e+02,9.119250e+04,2.067772e-01,-6.740139e+05
6.850000e-03,9.000000e+02,9.119250e+04,2.067498e-01,-6.738645e+05
7.300000e-03,9.000000e+02,9.119250e+04,2.067227e-01,-6.737142e+05
7.750000e-03,9.000000e+02,9.119250e+04,2.066959e-01,-6.735632e+05
8.200000e-03,9.000000e+02,9.119250e+04,2.066693e-01,-6.734114e+05
8.650000e-03,9.000000e+02,9.119250e+04,2.066429e-01,-6.732588e+05
9.100000e-03,9.000000e+02,9.119250e+04,2.066167e-01,-6.731055e+05
9.550000e-03,9.000000e+02,9.119250e+04,2.065907e-01,-6.729515e+05
1.000000e-02,9.000000e+02,9.119250e+04,2.065650e-01,-6.727968e+05
1.450000e-02,9.000000e+02,9.119250e+04,2.063190e-01,-6.712135e+05
1.900000e-02,9.000000e+02,9.119250e+04,2.060913e-01,-6.695725e+05
2.350000e-02,9.000000e+02,9.119250e+04,2.058788e-01,-6.678844e+05
2.800000e-02,9.000000e+02,9.119250e+04,2.056789e-01,-6.661592e+05
3.250000e-02,9.000000e+02,9.119250e+04,2.054894e-01,-6.644054e+05
3.700000e-02,9.000000e+02,9.119250e+04,2.053084e-01,-6.626304e+05
4.150000e-02,9.000000e+02,9.119250e+04,2.051344e-01,-6.608404e+05
4.600000e-02,9.000000e+02,9.119250e+04,2.049661e-01,-6.590404e+05
5.050000e-02,9.000000e+02,9.119250e+04,2.048025e-01,-6.572346e+05
5.500000e-02,9.000000e+02,9.119250e+04,2.046428e-01,-6.554264e+05
5.950000e-02,9.000000e+02,9.119250e+04,2.044863e-01,-6.536185e+05
6.400000e-02,9.000000e+02,9.119250e+04,2.043325e-01,-6.518129e+05
6.850000e-02,9.000000e+02,9.119250e+04,2.041810e-01,-6.500114e+05
7.300000e-02,9.000000e+02,9.119250e+04,2.040315e-01,-6.482151e+05
7.750000e-02,9.000000e+02,9.119250e+04,2.038838e-01,-6.464253e+05
8.200000e-02,9.000000e+02,9.119250e+04,2.037376e-01,-6.446426e+05
8.650000e-02,9.000000e+02,9.119250e+04,2.035928e-01,-6.428676e+05
9.100000e-02,9.000000e+02,9.119250e+04,2.034493e-01,-6.411008e+05
9.550000e-02,9.000000e+02,9.119250e+04,2.033069e-01,-6.393426e+05
1.000000e-01,9.000000e+02,9.119250e+04,2.031657e-01,-6.375931e+05
1.450000e-01,9.000000e+02,9.119250e+04,2.018054e-01,-6.206070e+05
1.900000e-01,9.000000e+02,9.119250e+04,2.005298e-01,-6.045471e+05
2.350000e-01,9.000000e+02,9.119250e+04,1.993332e-01,-5.893781e+05
2.800000e-01,9.000000e+02,9.119250e+04,1.982117e-01,-5.750571e+05
3.250000e-01,9.000000e+02,9.119250e+04,1.971610e-01,-5.615431e+05
3.700000e-01,9.000000e+02,9.119250e+04,1.961769e-01,-5.487962e+05
4.150000e-01,9.000000e+02,9.119250e+04,1.952554e-01,-5.367785e+05
4.600000e-01,9.000000e+02,9.119250e+04,1.943925e-01,-5.254531e+05
5.050000e-01,9.000000e+02,9.119250e+04,1.935846e-01,-5.147846e+05
5.500000e-01,9.000000e+02,9.119250e+04,1.928281e-01,-5.047390e+05
5.950000e-01,9.000000e+02,9.119250e+04,1.921198e-01,-4.952836e+05
6.400000e-01,9.000000e+02,9.119250e+04,1.914566e-01,-4.863869e+05
6.850000e-01,9.000000e+02,9.119250e+04,1.908356e-01,-4.780187e+05
7.300000e-01,9.000000e+02,9.119250e+04,1.902540e-01,-4.701503e+05
7.750000e-01,9.000000e+02,9.119250e+04,1.897093e-01,-4.627540e+05
8.200000e-01,9.000000e+02,9.119250e+04,1.891992e-01,-4.558037e+05
8.650000e-01,9.000000e+02,9.119250e+04,1.887215e-01,-4.492741e+05
9.100000e-01,9.000000e+02,9.119250e+04,1.882740e-01,-4.431414e+05
9.550000e-01,9.000000e+02,9.119250e+04,1.878548e-01,-4.373829e+05
1.000000e+00,9.000000e+02,9.119250e+04,1.874621e-01,-4.319770e+05
1.450000e+00,9.000000e+02,9.119250e+04,1.846683e-01,-3.932979e+05
1.900000e+00,9.000000e+02,9.119250e+04,1.832057e-01,-3.730820e+05
2.350000e+00,9.000000e+02,9.119250e+04,1.824364e-01,-3.626160e+05
2.800000e+00,9.000000e+02,9.119250e+04,1.820301e-01,-3.572279e+05
3.250000e+00,9.000000e+02,9.119250e+04,1.818147e-01,-3.544639e+05
3.700000e+00,9.000000e+02,9.119250e+04,1.817001e-01,-3.530497e+05
4.150000e+00,9.000000e+02,9.119250e+04,1.816388e-01,-3.523279e+05
4.600000e+00,9.000000e+02,9.119250e+04,1.816059e-01,-3.519602e+05
5.050000e+00,9.000000e+02,9.119250e+04,1.815882e-01,-3.517734e+05
5.500000e+00,9.000000e+02,9.119250e+04,1.815786e-01,-3.516788e+05
5.950000e+00,9.000000e+02,9.119250e+04,1.815734e-01,-3.516310e+05
6.400000e+00,9.000000e+02,9.119250e+04,1.815705e-01,-3.516070e+05
6.850000e+00,9.000000e+02,9.119250e+04,1.815689e-01,-3.515950e+05
7.300000e+00,9.000000e+02,9.119250e+04,1.815680e-01,-3.515890e+05
7.750000e+00,9.000000e+02,9.119250e+04,1.815676e-01,-3.515860e+05
8.200000e+00,9.000000e+02,9.119250e+04,1.815673e-01,-3.515846e+05
8.650000e+00,9.000000e+02,9.119250e+04,1.815671e-01,-3.515839e+05
9.100000e+00,9.000000e+02,9.119250e+04,1.815670e-01,-3.515835e+05
9.550000e+00,9.000000e+02,9.119250e+04,1.815670e-01,-3.515834e+05
1.000000e+01,9.000000e+02,9.119250e+04,1.815670e-01,-3.515833e+05
1.450000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
1.900000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
2.350000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
2.800000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
3.250000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
3.700000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
4.150000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
4.600000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
5.000000e+01,9.000000e+02,9.119250e+04,1.815669e-01,-3.515833e+05
